Time(s),Pressure,Temperature,inH2O to Pa,Pa to m/s,m/s to mph
128.34,0.05,39.71,0.012442,4.444007915,9.940979066
128.38,0.06,39.71,0.0149304,4.868166762,10.88979696
128.42,0.05,39.71,0.012442,4.444007915,9.940979066
128.46,0.05,39.71,0.012442,4.444007915,9.940979066
128.501,0.06,39.71,0.0149304,4.868166762,10.88979696
128.541,0.05,39.71,0.012442,4.444007915,9.940979066
128.581,0.05,39.71,0.012442,4.444007915,9.940979066
128.621,0.05,39.71,0.012442,4.444007915,9.940979066
128.661,0.06,39.71,0.0149304,4.868166762,10.88979696
128.701,0.06,39.71,0.0149304,4.868166762,10.88979696
128.741,0.07,39.71,0.0174188,5.258221076,11.76232505
128.781,0.06,39.71,0.0149304,4.868166762,10.88979696
128.821,0.06,39.71,0.0149304,4.868166762,10.88979696
128.861,0.06,39.71,0.0149304,4.868166762,10.88979696
128.901,0.06,39.71,0.0149304,4.868166762,10.88979696
128.941,0.06,39.71,0.0149304,4.868166762,10.88979696
128.98,0.06,39.71,0.0149304,4.868166762,10.88979696
129.026,0.06,39.71,0.0149304,4.868166762,10.88979696
129.065,0.05,39.71,0.012442,4.444007915,9.940979066
129.105,0.06,39.71,0.0149304,4.868166762,10.88979696
129.145,0.05,39.71,0.012442,4.444007915,9.940979066
129.185,0.05,39.71,0.012442,4.444007915,9.940979066
129.225,0.06,39.71,0.0149304,4.868166762,10.88979696
129.265,0.06,39.71,0.0149304,4.868166762,10.88979696
129.305,0.05,39.71,0.012442,4.444007915,9.940979066
129.345,0.05,39.71,0.012442,4.444007915,9.940979066
129.385,0.05,39.71,0.012442,4.444007915,9.940979066
129.425,0.06,39.71,0.0149304,4.868166762,10.88979696
129.465,0.05,39.71,0.012442,4.444007915,9.940979066
129.505,0.05,39.71,0.012442,4.444007915,9.940979066
129.545,0.05,39.71,0.012442,4.444007915,9.940979066
129.585,0.05,39.71,0.012442,4.444007915,9.940979066
129.625,0.05,39.71,0.012442,4.444007915,9.940979066
129.665,0.04,39.71,0.0099536,3.974841516,8.891481981
129.704,0.04,39.71,0.0099536,3.974841516,8.891481981
129.744,0.05,39.71,0.012442,4.444007915,9.940979066
129.784,0.04,39.71,0.0099536,3.974841516,8.891481981
129.824,0.04,39.71,0.0099536,3.974841516,8.891481981
129.864,0.04,39.71,0.0099536,3.974841516,8.891481981
129.904,0.04,39.71,0.0099536,3.974841516,8.891481981
129.944,0.04,39.71,0.0099536,3.974841516,8.891481981
129.984,0.04,39.71,0.0099536,3.974841516,8.891481981
130.024,0.04,39.71,0.0099536,3.974841516,8.891481981
130.064,0.05,39.71,0.012442,4.444007915,9.940979066
130.104,0.05,39.71,0.012442,4.444007915,9.940979066
130.149,0.05,39.71,0.012442,4.444007915,9.940979066
130.189,0.04,39.71,0.0099536,3.974841516,8.891481981
130.229,0.04,39.71,0.0099536,3.974841516,8.891481981
130.269,0.04,39.71,0.0099536,3.974841516,8.891481981
130.309,0.04,39.71,0.0099536,3.974841516,8.891481981
130.349,0.03,39.71,0.0074652,3.442313729,7.700249273
130.388,0.03,39.71,0.0074652,3.442313729,7.700249273
130.428,0.03,39.71,0.0074652,3.442313729,7.700249273
130.468,0.03,39.71,0.0074652,3.442313729,7.700249273
130.508,0.03,39.71,0.0074652,3.442313729,7.700249273
130.548,0.03,39.71,0.0074652,3.442313729,7.700249273
130.588,0.03,39.71,0.0074652,3.442313729,7.700249273
130.628,0.03,39.71,0.0074652,3.442313729,7.700249273
130.668,0.03,39.71,0.0074652,3.442313729,7.700249273
130.708,0.04,39.71,0.0099536,3.974841516,8.891481981
130.748,0.04,39.71,0.0099536,3.974841516,8.891481981
130.788,0.04,39.71,0.0099536,3.974841516,8.891481981
130.828,0.04,39.71,0.0099536,3.974841516,8.891481981
130.868,0.04,39.71,0.0099536,3.974841516,8.891481981
130.908,0.04,39.71,0.0099536,3.974841516,8.891481981
130.948,0.04,39.71,0.0099536,3.974841516,8.891481981
130.988,0.04,39.71,0.0099536,3.974841516,8.891481981
131.027,0.04,39.71,0.0099536,3.974841516,8.891481981
131.067,0.04,39.71,0.0099536,3.974841516,8.891481981
131.107,0.04,39.71,0.0099536,3.974841516,8.891481981
131.147,0.04,39.71,0.0099536,3.974841516,8.891481981
131.188,0.05,39.71,0.012442,4.444007915,9.940979066
131.228,0.05,39.71,0.012442,4.444007915,9.940979066
131.268,0.04,39.71,0.0099536,3.974841516,8.891481981
131.313,0.05,39.71,0.012442,4.444007915,9.940979066
131.353,0.05,39.71,0.012442,4.444007915,9.940979066
131.393,0.05,39.71,0.012442,4.444007915,9.940979066
131.433,0.05,39.71,0.012442,4.444007915,9.940979066
131.473,0.04,39.71,0.0099536,3.974841516,8.891481981
131.513,0.04,39.71,0.0099536,3.974841516,8.891481981
131.553,0.04,39.71,0.0099536,3.974841516,8.891481981
131.593,0.04,39.71,0.0099536,3.974841516,8.891481981
131.633,0.04,39.71,0.0099536,3.974841516,8.891481981
131.673,0.04,39.71,0.0099536,3.974841516,8.891481981
131.713,0.04,39.71,0.0099536,3.974841516,8.891481981
131.752,0.03,39.71,0.0074652,3.442313729,7.700249273
131.792,0.03,39.71,0.0074652,3.442313729,7.700249273
131.832,0.03,39.71,0.0074652,3.442313729,7.700249273
131.872,0.03,39.71,0.0074652,3.442313729,7.700249273
131.912,0.04,39.71,0.0099536,3.974841516,8.891481981
131.952,0.04,39.71,0.0099536,3.974841516,8.891481981
131.992,0.04,39.71,0.0099536,3.974841516,8.891481981
132.031,0.04,39.71,0.0099536,3.974841516,8.891481981
132.071,0.04,39.71,0.0099536,3.974841516,8.891481981
132.111,0.04,39.71,0.0099536,3.974841516,8.891481981
132.151,0.04,39.71,0.0099536,3.974841516,8.891481981
132.191,0.04,39.71,0.0099536,3.974841516,8.891481981
132.231,0.03,39.71,0.0074652,3.442313729,7.700249273
132.271,0.05,39.71,0.012442,4.444007915,9.940979066
132.323,0.04,39.71,0.0099536,3.974841516,8.891481981
132.363,0.04,39.71,0.0099536,3.974841516,8.891481981
132.403,0.04,39.71,0.0099536,3.974841516,8.891481981
132.46,0.04,39.71,0.0099536,3.974841516,8.891481981
132.5,0.05,39.71,0.012442,4.444007915,9.940979066
132.54,0.04,39.71,0.0099536,3.974841516,8.891481981
132.581,0.04,39.71,0.0099536,3.974841516,8.891481981
132.621,0.04,39.71,0.0099536,3.974841516,8.891481981
132.661,0.03,39.71,0.0074652,3.442313729,7.700249273
132.701,0.03,39.71,0.0074652,3.442313729,7.700249273
132.741,0.04,39.71,0.0099536,3.974841516,8.891481981
132.781,0.04,39.71,0.0099536,3.974841516,8.891481981
132.82,0.05,39.71,0.012442,4.444007915,9.940979066
132.86,0.05,39.71,0.012442,4.444007915,9.940979066
132.9,0.05,39.71,0.012442,4.444007915,9.940979066
132.94,0.05,39.71,0.012442,4.444007915,9.940979066
132.98,0.05,39.71,0.012442,4.444007915,9.940979066
133.02,0.05,39.71,0.012442,4.444007915,9.940979066
133.06,0.04,39.71,0.0099536,3.974841516,8.891481981
133.1,0.04,39.71,0.0099536,3.974841516,8.891481981
133.14,0.04,39.71,0.0099536,3.974841516,8.891481981
133.18,0.04,39.71,0.0099536,3.974841516,8.891481981
133.22,0.04,39.71,0.0099536,3.974841516,8.891481981
133.26,0.04,39.71,0.0099536,3.974841516,8.891481981
133.3,0.04,39.71,0.0099536,3.974841516,8.891481981
133.34,0.04,39.71,0.0099536,3.974841516,8.891481981
133.381,0.03,39.71,0.0074652,3.442313729,7.700249273
133.421,0.04,39.71,0.0099536,3.974841516,8.891481981
133.46,0.04,39.71,0.0099536,3.974841516,8.891481981
133.5,0.03,39.71,0.0074652,3.442313729,7.700249273
133.54,0.04,39.71,0.0099536,3.974841516,8.891481981
133.58,0.04,39.71,0.0099536,3.974841516,8.891481981
133.617,0.04,39.71,0.0099536,3.974841516,8.891481981
133.657,0.04,39.71,0.0099536,3.974841516,8.891481981
133.697,0.04,39.71,0.0099536,3.974841516,8.891481981
133.738,0.04,39.71,0.0099536,3.974841516,8.891481981
133.778,0.05,39.71,0.012442,4.444007915,9.940979066
133.818,0.06,39.71,0.0149304,4.868166762,10.88979696
133.858,0.06,39.71,0.0149304,4.868166762,10.88979696
133.898,0.06,39.71,0.0149304,4.868166762,10.88979696
133.938,0.06,39.71,0.0149304,4.868166762,10.88979696
133.978,0.06,39.71,0.0149304,4.868166762,10.88979696
134.018,0.06,39.71,0.0149304,4.868166762,10.88979696
134.057,0.06,39.71,0.0149304,4.868166762,10.88979696
134.097,0.06,39.71,0.0149304,4.868166762,10.88979696
134.137,0.06,39.71,0.0149304,4.868166762,10.88979696
134.177,0.06,39.71,0.0149304,4.868166762,10.88979696
134.217,0.06,39.71,0.0149304,4.868166762,10.88979696
134.257,0.06,39.71,0.0149304,4.868166762,10.88979696
134.297,0.06,39.71,0.0149304,4.868166762,10.88979696
134.337,0.06,39.71,0.0149304,4.868166762,10.88979696
134.377,0.06,39.71,0.0149304,4.868166762,10.88979696
134.417,0.07,39.71,0.0174188,5.258221076,11.76232505
134.457,0.06,39.71,0.0149304,4.868166762,10.88979696
134.497,0.06,39.71,0.0149304,4.868166762,10.88979696
134.537,0.06,39.71,0.0149304,4.868166762,10.88979696
134.577,0.06,39.71,0.0149304,4.868166762,10.88979696
134.618,0.06,39.71,0.0149304,4.868166762,10.88979696
134.658,0.06,39.71,0.0149304,4.868166762,10.88979696
134.697,0.06,39.71,0.0149304,4.868166762,10.88979696
134.743,0.05,39.71,0.012442,4.444007915,9.940979066
134.782,0.05,39.71,0.012442,4.444007915,9.940979066
134.822,0.05,39.71,0.012442,4.444007915,9.940979066
134.862,0.05,39.71,0.012442,4.444007915,9.940979066
134.902,0.05,39.71,0.012442,4.444007915,9.940979066
134.942,0.06,39.71,0.0149304,4.868166762,10.88979696
134.982,0.05,39.71,0.012442,4.444007915,9.940979066
135.022,0.05,39.71,0.012442,4.444007915,9.940979066
135.062,0.05,39.71,0.012442,4.444007915,9.940979066
135.102,0.06,39.71,0.0149304,4.868166762,10.88979696
135.142,0.05,39.71,0.012442,4.444007915,9.940979066
135.182,0.05,39.71,0.012442,4.444007915,9.940979066
135.222,0.04,39.71,0.0099536,3.974841516,8.891481981
135.262,0.05,39.71,0.012442,4.444007915,9.940979066
135.302,0.05,39.71,0.012442,4.444007915,9.940979066
135.342,0.06,39.71,0.0149304,4.868166762,10.88979696
135.382,0.06,39.71,0.0149304,4.868166762,10.88979696
135.421,0.05,39.71,0.012442,4.444007915,9.940979066
135.461,0.06,39.71,0.0149304,4.868166762,10.88979696
135.501,0.06,39.71,0.0149304,4.868166762,10.88979696
135.542,0.06,39.71,0.0149304,4.868166762,10.88979696
135.582,0.06,39.71,0.0149304,4.868166762,10.88979696
135.621,0.06,39.71,0.0149304,4.868166762,10.88979696
135.662,0.06,39.71,0.0149304,4.868166762,10.88979696
135.702,0.05,39.71,0.012442,4.444007915,9.940979066
135.742,0.04,39.71,0.0099536,3.974841516,8.891481981
135.782,0.05,39.71,0.012442,4.444007915,9.940979066
135.822,0.04,39.71,0.0099536,3.974841516,8.891481981
135.866,0.04,39.71,0.0099536,3.974841516,8.891481981
135.906,0.04,39.71,0.0099536,3.974841516,8.891481981
135.946,0.04,39.71,0.0099536,3.974841516,8.891481981
135.986,0.04,39.71,0.0099536,3.974841516,8.891481981
136.026,0.04,39.71,0.0099536,3.974841516,8.891481981
136.066,0.04,39.71,0.0099536,3.974841516,8.891481981
136.105,0.05,39.71,0.012442,4.444007915,9.940979066
136.145,0.05,39.71,0.012442,4.444007915,9.940979066
136.185,0.05,39.71,0.012442,4.444007915,9.940979066
136.226,0.05,39.71,0.012442,4.444007915,9.940979066
136.266,0.04,39.71,0.0099536,3.974841516,8.891481981
136.306,0.04,39.71,0.0099536,3.974841516,8.891481981
136.346,0.04,39.71,0.0099536,3.974841516,8.891481981
136.386,0.05,39.71,0.012442,4.444007915,9.940979066
136.426,0.05,39.71,0.012442,4.444007915,9.940979066
136.466,0.05,39.71,0.012442,4.444007915,9.940979066
136.506,0.05,39.71,0.012442,4.444007915,9.940979066
136.546,0.05,39.71,0.012442,4.444007915,9.940979066
136.586,0.05,39.71,0.012442,4.444007915,9.940979066
136.626,0.05,39.71,0.012442,4.444007915,9.940979066
136.666,0.05,39.71,0.012442,4.444007915,9.940979066
136.706,0.05,39.71,0.012442,4.444007915,9.940979066
136.745,0.05,39.71,0.012442,4.444007915,9.940979066
136.785,0.05,39.71,0.012442,4.444007915,9.940979066
136.825,0.05,39.71,0.012442,4.444007915,9.940979066
136.865,0.06,39.71,0.0149304,4.868166762,10.88979696
136.905,0.05,39.71,0.012442,4.444007915,9.940979066
136.945,0.04,39.71,0.0099536,3.974841516,8.891481981
136.985,0.04,39.71,0.0099536,3.974841516,8.891481981
137.031,0.04,39.71,0.0099536,3.974841516,8.891481981
137.071,0.04,39.71,0.0099536,3.974841516,8.891481981
137.111,0.04,39.71,0.0099536,3.974841516,8.891481981
137.151,0.04,39.71,0.0099536,3.974841516,8.891481981
137.191,0.04,39.71,0.0099536,3.974841516,8.891481981
137.231,0.05,39.71,0.012442,4.444007915,9.940979066
137.271,0.05,39.71,0.012442,4.444007915,9.940979066
137.311,0.04,39.71,0.0099536,3.974841516,8.891481981
137.362,0.04,39.71,0.0099536,3.974841516,8.891481981
137.402,0.04,39.71,0.0099536,3.974841516,8.891481981
137.443,0.04,39.71,0.0099536,3.974841516,8.891481981
137.483,0.04,39.71,0.0099536,3.974841516,8.891481981
137.523,0.04,39.71,0.0099536,3.974841516,8.891481981
137.563,0.04,39.71,0.0099536,3.974841516,8.891481981
137.603,0.04,39.71,0.0099536,3.974841516,8.891481981
137.643,0.04,39.71,0.0099536,3.974841516,8.891481981
137.682,0.04,39.71,0.0099536,3.974841516,8.891481981
137.722,0.05,39.71,0.012442,4.444007915,9.940979066
137.762,0.05,39.71,0.012442,4.444007915,9.940979066
137.802,0.04,39.71,0.0099536,3.974841516,8.891481981
137.842,0.04,39.71,0.0099536,3.974841516,8.891481981
137.882,0.04,39.71,0.0099536,3.974841516,8.891481981
137.922,0.04,39.71,0.0099536,3.974841516,8.891481981
137.962,0.04,39.71,0.0099536,3.974841516,8.891481981
138.002,0.04,39.71,0.0099536,3.974841516,8.891481981
138.042,0.04,39.71,0.0099536,3.974841516,8.891481981
138.082,0.04,39.71,0.0099536,3.974841516,8.891481981
138.122,0.04,39.71,0.0099536,3.974841516,8.891481981
138.166,0.03,39.71,0.0074652,3.442313729,7.700249273
138.206,0.04,39.71,0.0099536,3.974841516,8.891481981
138.246,0.04,39.71,0.0099536,3.974841516,8.891481981
138.286,0.03,39.71,0.0074652,3.442313729,7.700249273
138.326,0.04,39.71,0.0099536,3.974841516,8.891481981
138.365,0.04,39.71,0.0099536,3.974841516,8.891481981
138.406,0.03,39.71,0.0074652,3.442313729,7.700249273
138.446,0.03,39.71,0.0074652,3.442313729,7.700249273
138.486,0.04,39.71,0.0099536,3.974841516,8.891481981
138.526,0.04,39.71,0.0099536,3.974841516,8.891481981
138.566,0.04,39.71,0.0099536,3.974841516,8.891481981
138.606,0.04,39.71,0.0099536,3.974841516,8.891481981
138.646,0.05,39.71,0.012442,4.444007915,9.940979066
138.686,0.05,39.71,0.012442,4.444007915,9.940979066
138.726,0.05,39.71,0.012442,4.444007915,9.940979066
138.766,0.05,39.71,0.012442,4.444007915,9.940979066
138.806,0.05,39.71,0.012442,4.444007915,9.940979066
138.846,0.04,39.71,0.0099536,3.974841516,8.891481981
138.886,0.04,39.71,0.0099536,3.974841516,8.891481981
138.926,0.04,39.71,0.0099536,3.974841516,8.891481981
138.966,0.03,39.71,0.0074652,3.442313729,7.700249273
139.005,0.03,39.71,0.0074652,3.442313729,7.700249273
139.045,0.03,39.71,0.0074652,3.442313729,7.700249273
139.085,0.04,39.71,0.0099536,3.974841516,8.891481981
139.126,0.03,39.71,0.0074652,3.442313729,7.700249273
139.166,0.04,39.71,0.0099536,3.974841516,8.891481981
139.206,0.03,39.71,0.0074652,3.442313729,7.700249273
139.246,0.04,39.71,0.0099536,3.974841516,8.891481981
139.286,0.03,39.71,0.0074652,3.442313729,7.700249273
139.331,0.03,39.71,0.0074652,3.442313729,7.700249273
139.371,0.04,39.71,0.0099536,3.974841516,8.891481981
139.411,0.03,39.71,0.0074652,3.442313729,7.700249273
139.451,0.03,39.71,0.0074652,3.442313729,7.700249273
139.491,0.03,39.71,0.0074652,3.442313729,7.700249273
139.531,0.04,39.71,0.0099536,3.974841516,8.891481981
139.571,0.04,39.71,0.0099536,3.974841516,8.891481981
139.611,0.04,39.71,0.0099536,3.974841516,8.891481981
139.651,0.04,39.71,0.0099536,3.974841516,8.891481981
139.691,0.04,39.71,0.0099536,3.974841516,8.891481981
139.731,0.03,39.71,0.0074652,3.442313729,7.700249273
139.77,0.03,39.71,0.0074652,3.442313729,7.700249273
139.81,0.03,39.71,0.0074652,3.442313729,7.700249273
139.851,0.03,39.71,0.0074652,3.442313729,7.700249273
139.891,0.03,39.71,0.0074652,3.442313729,7.700249273
139.931,0.03,39.71,0.0074652,3.442313729,7.700249273
139.971,0.04,39.71,0.0099536,3.974841516,8.891481981
140.011,0.03,39.71,0.0074652,3.442313729,7.700249273
140.051,0.03,39.71,0.0074652,3.442313729,7.700249273
140.091,0.03,39.71,0.0074652,3.442313729,7.700249273
140.131,0.04,39.71,0.0099536,3.974841516,8.891481981
140.171,0.03,39.71,0.0074652,3.442313729,7.700249273
140.211,0.03,39.71,0.0074652,3.442313729,7.700249273
140.251,0.04,39.71,0.0099536,3.974841516,8.891481981
140.291,0.03,39.71,0.0074652,3.442313729,7.700249273
140.331,0.03,39.71,0.0074652,3.442313729,7.700249273
140.37,0.03,39.71,0.0074652,3.442313729,7.700249273
140.41,0.03,39.71,0.0074652,3.442313729,7.700249273
140.454,0.03,39.71,0.0074652,3.442313729,7.700249273
140.494,0.03,39.71,0.0074652,3.442313729,7.700249273
140.534,0.03,39.71,0.0074652,3.442313729,7.700249273
140.574,0.03,39.71,0.0074652,3.442313729,7.700249273
140.614,0.03,39.71,0.0074652,3.442313729,7.700249273
140.654,0.03,39.71,0.0074652,3.442313729,7.700249273
140.694,0.03,39.71,0.0074652,3.442313729,7.700249273
140.734,0.03,39.71,0.0074652,3.442313729,7.700249273
140.774,0.03,39.71,0.0074652,3.442313729,7.700249273
140.814,0.03,39.71,0.0074652,3.442313729,7.700249273
140.854,0.03,39.71,0.0074652,3.442313729,7.700249273
140.895,0.03,39.71,0.0074652,3.442313729,7.700249273
140.935,0.03,39.71,0.0074652,3.442313729,7.700249273
140.975,0.02,39.71,0.0049768,2.81063739,6.287227204
141.015,0.03,39.71,0.0074652,3.442313729,7.700249273
141.054,0.02,39.71,0.0049768,2.81063739,6.287227204
141.094,0.02,39.71,0.0049768,2.81063739,6.287227204
141.134,0.02,39.71,0.0049768,2.81063739,6.287227204
141.174,0.02,39.71,0.0049768,2.81063739,6.287227204
141.214,0.02,39.71,0.0049768,2.81063739,6.287227204
141.254,0.02,39.71,0.0049768,2.81063739,6.287227204
141.294,0.02,39.71,0.0049768,2.81063739,6.287227204
141.334,0.02,39.71,0.0049768,2.81063739,6.287227204
141.374,0.02,39.71,0.0049768,2.81063739,6.287227204
141.414,0.02,39.71,0.0049768,2.81063739,6.287227204
141.454,0.02,39.71,0.0049768,2.81063739,6.287227204
141.494,0.01,39.71,0.0024884,1.987420758,4.445740991
141.534,0.02,39.71,0.0049768,2.81063739,6.287227204
141.574,0.03,39.71,0.0074652,3.442313729,7.700249273
141.632,0.02,39.71,0.0049768,2.81063739,6.287227204
141.672,0.03,39.71,0.0074652,3.442313729,7.700249273
141.713,0.03,39.71,0.0074652,3.442313729,7.700249273
141.753,0.03,39.71,0.0074652,3.442313729,7.700249273
141.794,0.03,39.71,0.0074652,3.442313729,7.700249273
141.834,0.03,39.71,0.0074652,3.442313729,7.700249273
141.875,0.04,39.71,0.0099536,3.974841516,8.891481981
141.915,0.03,39.71,0.0074652,3.442313729,7.700249273
141.956,0.03,39.71,0.0074652,3.442313729,7.700249273
141.996,0.03,39.71,0.0074652,3.442313729,7.700249273
142.035,0.03,39.71,0.0074652,3.442313729,7.700249273
142.076,0.03,39.71,0.0074652,3.442313729,7.700249273
142.116,0.02,39.71,0.0049768,2.81063739,6.287227204
142.157,0.02,39.71,0.0049768,2.81063739,6.287227204
142.197,0.04,39.71,0.0099536,3.974841516,8.891481981
142.238,0.04,39.71,0.0099536,3.974841516,8.891481981
142.278,0.02,39.71,0.0049768,2.81063739,6.287227204
142.318,0.02,39.71,0.0049768,2.81063739,6.287227204
142.359,0.02,39.71,0.0049768,2.81063739,6.287227204
142.411,0.02,39.71,0.0049768,2.81063739,6.287227204
142.452,0.03,39.71,0.0074652,3.442313729,7.700249273
142.492,0.03,39.71,0.0074652,3.442313729,7.700249273
142.533,0.03,39.71,0.0074652,3.442313729,7.700249273
142.573,0.03,39.71,0.0074652,3.442313729,7.700249273
142.614,0.02,39.71,0.0049768,2.81063739,6.287227204
142.654,0.02,39.71,0.0049768,2.81063739,6.287227204
142.695,0.03,39.71,0.0074652,3.442313729,7.700249273
142.735,0.01,39.71,0.0024884,1.987420758,4.445740991
142.78,0.02,39.71,0.0049768,2.81063739,6.287227204
142.821,0.02,39.71,0.0049768,2.81063739,6.287227204
142.861,0.01,39.71,0.0024884,1.987420758,4.445740991
142.901,0.01,39.71,0.0024884,1.987420758,4.445740991
142.942,0.02,39.71,0.0049768,2.81063739,6.287227204
142.982,0.01,39.71,0.0024884,1.987420758,4.445740991
143.023,0.02,39.71,0.0049768,2.81063739,6.287227204
143.063,0.02,39.71,0.0049768,2.81063739,6.287227204
143.104,0.02,39.71,0.0049768,2.81063739,6.287227204
143.143,0.01,39.71,0.0024884,1.987420758,4.445740991
143.184,0.01,39.71,0.0024884,1.987420758,4.445740991
143.224,0.01,39.71,0.0024884,1.987420758,4.445740991
143.265,0.01,39.71,0.0024884,1.987420758,4.445740991
143.305,0.01,39.71,0.0024884,1.987420758,4.445740991
143.346,0.01,39.71,0.0024884,1.987420758,4.445740991
143.386,0.01,39.71,0.0024884,1.987420758,4.445740991
143.427,0.02,39.71,0.0049768,2.81063739,6.287227204
143.467,0.02,39.71,0.0049768,2.81063739,6.287227204
143.508,0.01,39.71,0.0024884,1.987420758,4.445740991
143.548,0.01,39.71,0.0024884,1.987420758,4.445740991
143.589,0,39.71,0,0,0
143.629,0,39.71,0,0,0
143.67,0,39.71,0,0,0
143.71,0,39.71,0,0,0
143.751,0,39.71,0,0,0
143.791,0,39.71,0,0,0
143.832,0,39.71,0,0,0
143.872,0,39.71,0,0,0
143.912,0.01,39.71,0.0024884,1.987420758,4.445740991
143.949,0.01,39.71,0.0024884,1.987420758,4.445740991
143.99,0.01,39.71,0.0024884,1.987420758,4.445740991
144.03,0.01,39.71,0.0024884,1.987420758,4.445740991
144.071,0.02,39.71,0.0049768,2.81063739,6.287227204
144.111,0.02,39.71,0.0049768,2.81063739,6.287227204
144.152,0.02,39.71,0.0049768,2.81063739,6.287227204
144.192,0.03,39.71,0.0074652,3.442313729,7.700249273
144.233,0.03,39.71,0.0074652,3.442313729,7.700249273
144.273,0.03,39.71,0.0074652,3.442313729,7.700249273
144.314,0.03,39.71,0.0074652,3.442313729,7.700249273
144.354,0.03,39.71,0.0074652,3.442313729,7.700249273
144.395,0.03,39.71,0.0074652,3.442313729,7.700249273
144.435,0.03,39.71,0.0074652,3.442313729,7.700249273
144.476,0.03,39.71,0.0074652,3.442313729,7.700249273
144.516,0.02,39.71,0.0049768,2.81063739,6.287227204
144.557,0.02,39.71,0.0049768,2.81063739,6.287227204
144.596,0.02,39.71,0.0049768,2.81063739,6.287227204
144.637,0.02,39.71,0.0049768,2.81063739,6.287227204
144.677,0.02,39.71,0.0049768,2.81063739,6.287227204
144.718,0.02,39.71,0.0049768,2.81063739,6.287227204
144.758,0.02,39.71,0.0049768,2.81063739,6.287227204
144.798,0.02,39.71,0.0049768,2.81063739,6.287227204
144.839,0.02,39.71,0.0049768,2.81063739,6.287227204
144.879,0.02,39.71,0.0049768,2.81063739,6.287227204
144.92,0.02,39.71,0.0049768,2.81063739,6.287227204
144.96,0.02,39.71,0.0049768,2.81063739,6.287227204
145.001,0.02,39.71,0.0049768,2.81063739,6.287227204
145.041,0.02,39.71,0.0049768,2.81063739,6.287227204
145.087,0.02,39.71,0.0049768,2.81063739,6.287227204
145.128,0.02,39.71,0.0049768,2.81063739,6.287227204
145.168,0.02,39.71,0.0049768,2.81063739,6.287227204
145.209,0.02,39.71,0.0049768,2.81063739,6.287227204
145.249,0.02,39.71,0.0049768,2.81063739,6.287227204
145.289,0.02,39.71,0.0049768,2.81063739,6.287227204
145.33,0.02,39.71,0.0049768,2.81063739,6.287227204
145.37,0.02,39.71,0.0049768,2.81063739,6.287227204
145.411,0.02,39.71,0.0049768,2.81063739,6.287227204
145.451,0.02,39.71,0.0049768,2.81063739,6.287227204
145.491,0.02,39.71,0.0049768,2.81063739,6.287227204
145.531,0.02,39.71,0.0049768,2.81063739,6.287227204
145.571,0.02,39.71,0.0049768,2.81063739,6.287227204
145.612,0.02,39.71,0.0049768,2.81063739,6.287227204
145.652,0.02,39.71,0.0049768,2.81063739,6.287227204
145.693,0.02,39.71,0.0049768,2.81063739,6.287227204
145.733,0.02,39.71,0.0049768,2.81063739,6.287227204
145.774,0.02,39.71,0.0049768,2.81063739,6.287227204
145.814,0.02,39.71,0.0049768,2.81063739,6.287227204
145.855,0.02,39.71,0.0049768,2.81063739,6.287227204
145.895,0.02,39.71,0.0049768,2.81063739,6.287227204
145.935,0.02,39.71,0.0049768,2.81063739,6.287227204
145.976,0.02,39.71,0.0049768,2.81063739,6.287227204
146.016,0.02,39.71,0.0049768,2.81063739,6.287227204
146.057,0.02,39.71,0.0049768,2.81063739,6.287227204
146.097,0.02,39.71,0.0049768,2.81063739,6.287227204
146.138,0.02,39.71,0.0049768,2.81063739,6.287227204
146.178,0.02,39.71,0.0049768,2.81063739,6.287227204
146.223,0.02,39.71,0.0049768,2.81063739,6.287227204
146.263,0.02,39.71,0.0049768,2.81063739,6.287227204
146.304,0.02,39.71,0.0049768,2.81063739,6.287227204
146.343,0.02,39.71,0.0049768,2.81063739,6.287227204
146.384,0.02,39.71,0.0049768,2.81063739,6.287227204
146.424,0.02,39.71,0.0049768,2.81063739,6.287227204
146.465,0.02,39.71,0.0049768,2.81063739,6.287227204
146.505,0.02,39.71,0.0049768,2.81063739,6.287227204
146.546,0.02,39.71,0.0049768,2.81063739,6.287227204
146.586,0.02,39.71,0.0049768,2.81063739,6.287227204
146.627,0.02,39.71,0.0049768,2.81063739,6.287227204
146.667,0.02,39.71,0.0049768,2.81063739,6.287227204
146.708,0.02,39.71,0.0049768,2.81063739,6.287227204
146.748,0.02,39.71,0.0049768,2.81063739,6.287227204
146.789,0.03,39.71,0.0074652,3.442313729,7.700249273
146.829,0.03,39.71,0.0074652,3.442313729,7.700249273
146.869,0.03,39.71,0.0074652,3.442313729,7.700249273
146.91,0.03,39.71,0.0074652,3.442313729,7.700249273
146.95,0.03,39.71,0.0074652,3.442313729,7.700249273
146.991,0.02,39.71,0.0049768,2.81063739,6.287227204
147.031,0.02,39.71,0.0049768,2.81063739,6.287227204
147.072,0.02,39.71,0.0049768,2.81063739,6.287227204
147.111,0.02,39.71,0.0049768,2.81063739,6.287227204
147.152,0.02,39.71,0.0049768,2.81063739,6.287227204
147.192,0.02,39.71,0.0049768,2.81063739,6.287227204
147.233,0.02,39.71,0.0049768,2.81063739,6.287227204
147.273,0.02,39.71,0.0049768,2.81063739,6.287227204
147.314,0.02,39.71,0.0049768,2.81063739,6.287227204
